603.952	69.1745
604.44	83.1913
604.929	61.2081
605.417	75.2249
605.906	79.2417
606.394	83.2585
606.883	71.2753
607.371	75.292
607.86	85.3088
608.346	79.3256
608.835	91.3424
609.323	79.3592
609.811	79.376
610.3	87.3927
610.788	73.4095
611.276	85.4263
611.762	75.4431
612.251	85.4599
612.739	81.4767
613.227	89.4935
613.715	95.5102
614.203	81.527
614.689	91.5438
615.177	89.5606
615.665	89.5774
616.153	87.5942
616.641	97.6109
617.127	95.6277
617.615	95.6445
618.103	99.6613
618.591	93.6781
619.079	91.6949
619.565	87.7117
620.052	89.7284
620.54	91.7452
621.028	95.762
621.513	101.779
622.001	99.7956
622.489	91.8124
622.974	93.8292
623.462	87.8459
623.95	85.8627
624.437	83.8795
624.923	91.8963
625.41	87.9131
625.898	87.9299
626.383	87.9466
626.87	85.9634
627.358	75.9802
627.843	67.997
628.331	84.0138
628.818	88.0306
629.303	86.0474
629.79	74.0641
630.278	78.0809
630.763	70.0977
631.25	70.1145
631.735	80.1313
632.222	72.1481
632.709	76.1649
633.195	84.1816
633.682	70.1984
634.167	84.2152
634.654	70.232
635.141	74.2488
635.625	64.2656
636.112	74.2823
636.597	76.2991
637.084	80.3159
637.569	78.3327
638.056	90.3495
638.543	86.3663
639.027	84.3831
639.514	64.3998
639.999	80.4166
640.486	74.4334
640.97	90.4502
641.457	68.467
641.941	66.4838
642.428	76.5005
642.913	74.5173
643.399	72.5341
643.884	64.5509
644.37	72.5677
644.854	72.5845
645.341	82.6013
645.825	78.618
646.312	64.6348
646.796	72.6516
647.28	72.6684
647.767	60.6852
648.251	74.702
648.737	68.7188
649.221	68.7355
649.708	70.7523
650.192	72.7691
650.676	66.7859
651.162	66.8027
651.646	76.8195
652.132	70.8363
652.616	68.853
653.1	70.8698
653.586	60.8866
654.07	66.9034
654.556	76.9202
655.04	72.937
655.524	76.9537
656.01	68.9705
656.494	78.9873
656.977	63.0041
657.463	83.0209
657.947	69.0377
658.431	77.0545
658.916	73.0712
659.4	71.088
659.884	75.1048
660.367	77.1216
660.853	69.1384
661.336	73.1552
661.82	77.1719
662.305	85.1887
662.789	75.2055
663.272	73.2223
663.756	73.2391
664.241	73.2559
664.725	71.2727
665.208	71.2894
665.691	75.3062
666.177	73.323
666.66	79.3398
667.143	87.3566
667.626	73.3734
668.112	89.3902
668.595	81.4069
669.078	73.4237
669.561	87.4405
670.044	79.4573
670.529	73.4741
671.012	89.4909
671.495	75.5076
671.978	81.5244
672.461	93.5412
672.944	75.558
673.429	81.5748
673.912	79.5916
674.395	79.6084
674.878	75.6251
675.361	73.6419
675.843	73.6587
676.326	87.6755
676.809	77.6923
677.294	73.7091
677.776	67.7258
678.259	67.7426
678.742	77.7594
679.224	75.7762
679.707	59.793
680.189	75.8098
680.672	69.8266
681.154	59.8433
681.637	65.8601
682.119	73.8769
682.602	67.8937
683.084	77.9105
683.567	75.9273
684.049	73.9441
684.533	71.9608
685.016	49.9776
685.498	71.9944
685.98	80.0112
686.462	54.028
686.944	80.0448
687.427	66.0615
687.909	72.0783
688.391	68.0951
688.871	54.1119
689.353	60.1287
689.835	82.1455
690.317	60.1623
690.799	58.179
691.281	76.1958
691.763	64.2126
692.245	72.2294
692.727	70.2462
693.209	62.263
693.691	72.2797
694.172	66.2965
694.654	62.3133
695.136	72.3301
695.618	56.3469
696.097	60.3637
696.579	70.3805
697.061	54.3972
697.542	66.414
698.024	64.4308
698.506	54.4476
698.987	62.4644
699.469	64.4812
699.948	54.498
700.43	66.5147
700.911	64.5315
701.393	52.5483
701.874	60.5651
702.355	72.5819
702.835	56.5987
703.316	58.6154
703.797	48.6322
704.279	56.649
704.76	56.6658
705.239	62.6826
705.72	54.6994
706.201	60.7162
706.683	52.7329
707.162	60.7497
707.643	54.7665
708.124	56.7833
708.605	50.8001
709.084	48.8169
709.565	46.8337
710.046	54.8504
710.527	54.8672
711.006	54.884
711.487	56.9008
711.968	50.9176
712.448	48.9344
712.927	52.9511
713.408	46.9679
713.889	46.9847
714.368	55.0015
714.848	41.0183
715.329	57.0351
715.808	55.0519
716.288	43.0686
716.769	65.0854
717.247	53.1022
717.728	49.119
718.209	55.1358
718.687	49.1526
719.168	45.1693
719.646	61.1861
720.126	57.2029
720.607	47.2197
721.085	53.2365
721.566	41.2533
722.044	57.2701
722.524	63.2868
723.005	43.3036
723.483	57.3204
723.963	53.3372
724.441	55.354
724.921	59.3708
725.4	59.3876
725.88	51.4043
726.36	51.4211
726.838	53.4379
727.318	53.4547
727.796	67.4715
728.276	45.4883
728.754	41.505
729.234	65.5218
729.712	47.5386
730.192	47.5554
730.67	51.5722
731.15	53.589
731.627	65.6058
732.107	57.6225
732.585	45.6393
733.065	55.6561
733.542	53.6729
734.02	45.6897
734.5	59.7065
734.977	51.7232
735.457	47.74
735.935	51.7568
736.414	47.7736
736.892	55.7904
737.369	61.8072
737.849	43.824
738.326	57.8407
738.806	57.8575
739.283	53.8743
739.761	55.8911
740.24	49.9079
740.717	61.9247
741.197	55.9415
741.674	57.9582
742.151	53.975
742.63	61.9918
743.108	52.0086
743.585	58.0254
744.064	52.0422
744.541	46.0589
745.018	54.0757
745.497	62.0925
745.974	48.1093
746.451	52.1261
746.93	58.1429
747.407	48.1597
747.884	56.1764
748.361	60.1932
